loop_num,pred_intervals,input_size,MAPE,MAE,run_time
92,5,space20*time8,6.252439184817011,15.100944576149216,2525.2755677700043
92,10,space32*time20,7.407277260278205,17.963235738501066,3651.7300798892975
92,15,space40*time16,7.885193585063827,19.040613167581622,3694.866963624954
92,20,space40*time40,7.9311340472521525,19.076324762755817,5389.68746805191
