loop_num,pred_intervals,input_size,MAPE,MAE,run_time
94,5,space16*time8,6.039145559322335,14.65887809342253,2849.1858384609222
94,10,space44*time16,7.392987146714693,17.930312844077008,3747.0840995311737
94,15,space60*time16,7.771198186137278,18.858402039063343,4753.647981405258
94,20,space36*time40,7.990804924465606,19.783509170046948,4949.85261797905
