loop_num,pred_intervals,input_size,MAPE,MAE,run_time
97,5,space20*time8,5.340028560090208,12.696467157466683,3640.6173281669617
97,10,space32*time40,7.274618291869165,17.633380974587325,4134.06104516983
97,15,space60*time8,8.091073580008134,19.369110932854273,4539.349123954773
97,20,space60*time28,8.40007692963287,20.256651339323625,5009.6103501319885
