loop_num,pred_intervals,input_size,MAPE,MAE,run_time
101,5,space28*time8,5.783411551949507,16.192013879878793,4059.9132108688354
101,10,space36*time16,7.466485273202355,20.70749305693099,4016.4791555404663
101,15,space56*time12,8.468325589215992,23.246289883494164,5479.84578037262
101,20,space40*time16,8.84597576582614,25.14979377405923,3598.299152612686
