loop_num,pred_intervals,input_size,MAPE,MAE,run_time
99,5,space24*time8,4.928025343032655,11.951995516108896,3409.866593837738
99,10,space36*time16,7.3567307913924775,17.538390563590003,4330.9182114601135
99,15,space52*time40,7.831029393241601,19.05734658319958,5572.918595790863
99,20,space72*time4,8.712842367366402,20.552545373882364,3907.3159976005554
