loop_num,pred_intervals,input_size,MAPE,MAE,run_time
100,5,space32*time8,5.916945372370189,13.028253638672972,3693.1986000537872
100,10,space44*time16,8.35974388682535,18.04028071408646,3926.4749524593353
100,15,space32*time16,9.207054910436943,19.464301449299715,3498.3161640167236
100,20,space28*time16,9.860192175571669,21.39146359323348,3926.2845017910004
