loop_num,pred_intervals,input_size,MAPE,MAE,run_time
91,5,space16*time16,6.23432281390145,14.807518817908468,2096.596646308899
91,10,space36*time16,7.063831567621431,16.921386153059423,3505.354636669159
91,15,space44*time20,7.443149568222224,17.8208962064108,4298.838426113129
91,20,space48*time24,7.915310923715861,18.665994667034926,5182.4379897117615
