loop_num,pred_intervals,input_size,MAPE,MAE,run_time
93,5,space20*time4,6.850338279701279,12.009573883924656,1963.0418329238892
93,10,space32*time4,7.837563273721113,13.745613124413405,2448.555163860321
93,15,space48*time20,7.890714558792,14.139031295616325,4386.720364570618
93,20,space24*time20,8.503154626891469,15.102736077553004,3577.1802592277527
