loop_num,pred_intervals,input_size,MAPE,MAE,run_time
97,5,space16*time8,5.397713939301268,12.865329958293252,2546.7390654087067
97,10,space32*time8,7.777764224120691,18.54473237771408,3232.0017280578613
97,15,space48*time12,8.012943155255554,18.997320890569487,4271.852015256882
97,20,space48*time28,8.255125017466394,19.986357248240505,4728.511219263077
