loop_num,pred_intervals,input_size,MAPE,MAE,run_time
103,5,space36*time4,6.410562778518585,13.237944526443938,3352.236650943756
103,10,space32*time4,8.310933836063224,17.097024597807557,3533.9660336971283
103,15,space32*time12,9.292308315393667,19.251392700487873,3357.815018892288
103,20,space44*time20,9.821868697147295,20.39379434382662,3248.92947101593
