loop_num,pred_intervals,input_size,MAPE,MAE,run_time
86,5,space16*time8,4.9697481532296734,14.301380359626815,2667.7482645511627
86,10,space36*time4,6.185889310893899,17.616063722165045,3014.7105569839478
86,15,space72*time12,7.112975644522473,19.817940644835055,5077.880113840103
86,20,space32*time24,8.305223320885528,23.437092499767274,4590.117375135422
