loop_num,pred_intervals,input_size,MAPE,MAE,run_time
98,5,space24*time8,5.442456563504156,12.844093528907456,2904.4297568798065
98,10,space32*time16,7.570223370021228,17.86605734907988,4192.630522012711
98,15,space64*time12,8.05523420737274,18.668195143940206,4707.048437595367
98,20,space40*time20,8.687479121191329,20.35411989613854,4281.126125574112
