pred_interval,space_time,MAPE,MAE
5,space4*time4,9.051395306615772,20.353915862123408
5,space4*time8,8.366933899154207,19.74654181246272
5,space4*time12,8.375482962494948,19.31761048503463
5,space4*time16,8.24222347592079,19.50454442896766
5,space4*time20,8.985466048000886,20.489418156674997
5,space4*time24,8.361953028672033,19.772097260546055
5,space4*time28,8.300250243225829,19.646239685497697
5,space4*time32,8.085253627868607,19.193684904793393
5,space4*time36,8.13501158000898,19.53042923824903
5,space4*time40,8.3098906423464,20.009821266588634
5,space8*time4,7.845912026502415,17.499595306305114
5,space8*time8,7.5872299125808444,17.55300399072156
5,space8*time12,7.761532971301311,17.58199149671876
5,space8*time16,7.503449869698718,17.147013999660118
5,space8*time20,8.040754528005644,18.507498255024636
5,space8*time24,7.667320402406102,18.090769143413297
5,space8*time28,7.735611961328154,18.122547776293125
5,space8*time32,7.559229409676799,18.024025925632003
5,space8*time36,7.553293705844707,17.709048587545063
5,space8*time40,7.759291987643741,17.89503077104433
5,space12*time4,7.300615098804771,16.498841926437652
5,space12*time8,7.16602339087846,17.011370485271524
5,space12*time12,7.2944248087501125,16.85959906919376
5,space12*time16,7.148162766942869,16.38480344970045
5,space12*time20,7.245018818723538,16.240746551550252
5,space12*time24,7.456031211560293,18.245115225263635
5,space12*time28,7.225106006045993,16.72821583736429
5,space12*time32,7.417992891114333,17.229352520681037
5,space12*time36,7.111335484081925,16.84249829416441
5,space12*time40,7.296713944136685,17.07235359780752
5,space16*time4,6.075067577247848,13.939293813419914
5,space16*time8,5.790152327029291,13.68252870593956
5,space16*time12,5.883722552499146,13.757906451915046
5,space16*time16,5.7279492095960975,13.50698176681674
5,space16*time20,6.1545925994886765,14.217512572565441
5,space16*time24,5.909043405839293,14.546382286565766
5,space16*time28,6.069412415547909,14.212524029848387
5,space16*time32,5.899177572359031,13.657369460659227
5,space16*time36,6.118337957603029,14.440701024147588
5,space16*time40,6.154274088535944,14.413950875897756
5,space20*time4,5.685857471306167,13.110178063444035
5,space20*time8,5.56586705567594,13.185461304716007
5,space20*time12,5.731461594653865,13.605551908743813
5,space20*time16,5.794495606008156,13.896318753369917
5,space20*time20,6.065851332150357,13.591395755638645
5,space20*time24,5.556033701633663,13.180321668263534
5,space20*time28,5.722322136949864,13.502724370796331
5,space20*time32,5.772811145725279,13.632935608916734
5,space20*time36,5.673517944287882,13.345684192247854
5,space20*time40,5.97208391278848,13.915742111320506
5,space24*time4,5.67751514868822,13.021680609194819
5,space24*time8,5.50300825598711,12.961688433435862
5,space24*time12,5.589223727740082,12.880206322305822
5,space24*time16,5.564556076685206,12.969554701131429
5,space24*time20,5.992647307627138,13.807479918413902
5,space24*time24,5.775832483808485,13.3723110729556
5,space24*time28,5.815577564765509,13.787319727652937
5,space24*time32,5.758241723716885,13.698550735599454
5,space24*time36,5.62149910248892,13.145811132992822
5,space24*time40,6.076832856210617,13.938213688455257
5,space28*time4,5.6584236673252315,13.225917337611763
5,space28*time8,5.402738335318194,12.773954721553597
5,space28*time12,5.791973680248872,13.54446100953026
5,space28*time16,5.670004789524981,13.275098985794278
5,space28*time20,5.961280006972265,13.4771358277364
5,space28*time24,5.7147331912454655,13.64082997822933
5,space28*time28,5.9810354658168,14.364286015645492
5,space28*time32,5.857136852558942,13.989353971752985
5,space28*time36,5.726471832575166,13.381190478479926
5,space28*time40,6.02323546053374,14.16429795283224
5,space32*time4,5.663261282800915,13.049979167641279
5,space32*time8,5.443300399666061,12.97133389889837
5,space32*time12,5.630859088097978,13.20722987959577
5,space32*time16,5.694082096138709,13.319396973227654
5,space32*time20,5.965826873047679,13.374128699481291
5,space32*time24,5.842912449825296,13.813935638903429
5,space32*time28,5.724183583431107,13.342575283645154
5,space32*time32,5.985256193924522,13.945525848239972
5,space32*time36,6.024642672307061,14.313153826983017
5,space32*time40,6.1053386522491095,14.354953046106841
5,space36*time4,5.60347231076863,13.079058708830509
5,space36*time8,5.4756821498185575,12.988262612805395
5,space36*time12,5.7458701867763065,13.264349585559133
5,space36*time16,5.743193960675513,13.382478442000657
5,space36*time20,6.077667434379159,14.00781513753679
5,space36*time24,5.870618548038766,13.900284700828205
5,space36*time28,6.0171764714540625,14.11214145138967
5,space36*time32,6.063034177291161,14.27702981242533
5,space36*time36,6.161990265826229,14.436277918709775
5,space36*time40,6.123329365178339,14.156560096660606
5,space40*time4,5.788042657246847,13.326856404150318
5,space40*time8,5.626528234538918,13.601820709319886
5,space40*time12,5.7603117713459815,13.35953118580478
5,space40*time16,5.707090673652361,13.588933871562357
5,space40*time20,6.130576604992321,14.040709098013425
5,space40*time24,6.0278408018519265,14.547457345098042
5,space40*time28,5.91777385281716,14.147718525618957
5,space40*time32,6.142634920880891,14.710655699105098
5,space40*time36,5.871340830882438,13.926070263089716
5,space40*time40,6.138050408396247,14.616199678534901
