pred_interval,space_time,MAPE,MAE
5,space4*time4,7.802860527266999,20.983464121104713
5,space4*time8,7.603349473804771,20.434834561376515
5,space4*time12,7.319494836663871,19.459919910939306
5,space4*time16,7.349995799661754,20.017189605283193
5,space4*time20,7.297057088349513,19.698093381155243
5,space4*time24,7.200866129758547,20.436766736513132
5,space4*time28,7.1838217719281605,20.234216859300645
5,space4*time32,7.107851729757604,20.47834774572095
5,space4*time36,7.174786608020345,20.10462933925361
5,space4*time40,7.234762331404344,20.443308173590797
5,space8*time4,6.667800572104083,17.824847190537138
5,space8*time8,6.4306948736042315,17.94958190689544
5,space8*time12,6.415417919547374,17.316639249286954
5,space8*time16,6.469732944518238,18.093159532175584
5,space8*time20,6.463447259577728,17.502644702064302
5,space8*time24,6.591063597791201,19.324557151154078
5,space8*time28,6.366333497228096,17.76624723475614
5,space8*time32,6.288150354482602,17.632172650733274
5,space8*time36,6.526991850756283,18.189380836830072
5,space8*time40,6.610551039520914,17.691054097818533
5,space12*time4,5.6168922909719505,15.181212364699313
5,space12*time8,5.294679542929827,14.467051857816958
5,space12*time12,5.4076999228455485,14.995459507739126
5,space12*time16,5.43002057261207,15.272087757711713
5,space12*time20,5.607130505061986,15.395052609345068
5,space12*time24,5.553074981954744,15.706634141844239
5,space12*time28,5.308660056665361,14.79341335891248
5,space12*time32,5.347746200432842,15.566758721736239
5,space12*time36,5.59854573923167,15.776011708402033
5,space12*time40,5.6097283914144285,15.45242560278214
5,space16*time4,5.4063345475111175,14.902390090576903
5,space16*time8,4.897271116336663,13.980935345723957
5,space16*time12,5.044030326753007,14.371596475460102
5,space16*time16,5.032709134275003,14.279544588046706
5,space16*time20,5.299959849196706,14.584953199791844
5,space16*time24,5.198582515442114,15.157018473965945
5,space16*time28,5.146788517062327,14.877093120730466
5,space16*time32,5.153682464673959,14.971644040955596
5,space16*time36,5.202824278226783,15.1590477274647
5,space16*time40,5.359378328489321,15.358043932750208
5,space20*time4,5.240412549915428,14.513301968146227
5,space20*time8,4.928588601928985,14.34033746433829
5,space20*time12,5.0400886809836605,14.348239711888288
5,space20*time16,4.94216595444585,14.520516497850275
5,space20*time20,5.1692518089072665,14.32434275023838
5,space20*time24,5.383310274540378,16.199967949224604
5,space20*time28,5.115669225331405,14.5507530079757
5,space20*time32,5.0224508347718615,14.55270996122346
5,space20*time36,5.321161860252614,15.649348684035166
5,space20*time40,5.164575860194891,14.719207310726647
5,space24*time4,5.206345567874566,14.349897441749802
5,space24*time8,4.895870753248294,14.297865442744273
5,space24*time12,5.105041643358627,14.774832608707653
5,space24*time16,4.914536586559198,14.331012737829575
5,space24*time20,5.311463664526135,15.397823029661879
5,space24*time24,5.165416555153095,15.041406658913592
5,space24*time28,4.964963959847137,14.719167896883665
5,space24*time32,5.213995628485615,16.03001636293517
5,space24*time36,5.27872399176819,15.242682591411405
5,space24*time40,5.371987024227707,15.08331631598371
5,space28*time4,5.220834334025126,14.63835300057234
5,space28*time8,4.968112378206082,14.220736839385804
5,space28*time12,5.236639008260695,15.029683901685981
5,space28*time16,5.00353108858048,14.478249565293648
5,space28*time20,5.362770661287477,14.714331772358145
5,space28*time24,5.26394221536833,15.33980208106464
5,space28*time28,5.114544952516075,14.815241324244072
5,space28*time32,4.966219662619138,14.603455418553846
5,space28*time36,5.301319130609761,15.645039687130934
5,space28*time40,5.550511556740391,15.9934069367096
5,space32*time4,5.1868057610745915,14.478722141745562
5,space32*time8,4.821902723655016,13.90358162954182
5,space32*time12,5.212201641647714,15.160094694735655
5,space32*time16,5.016516763482571,14.619706651563057
5,space32*time20,5.3362768481582945,15.427636754416334
5,space32*time24,5.221454249869148,15.131669440143686
5,space32*time28,5.10968552676322,14.602469176697216
5,space32*time32,5.0485401356595565,14.926424456000149
5,space32*time36,5.549059265733981,16.368630223311417
5,space32*time40,5.200446524635793,15.039879981154549
5,space36*time4,5.261177469013694,14.552094380727072
5,space36*time8,4.909124250754624,14.126457823108057
5,space36*time12,5.113941470246431,14.501585724183133
5,space36*time16,5.008860950058559,14.353680140390733
5,space36*time20,5.117731166236015,14.458342079777614
5,space36*time24,5.099756776000098,14.588940828538341
5,space36*time28,5.080027491640416,14.533408743586186
5,space36*time32,5.105821821678882,14.850510722193224
5,space36*time36,5.373810254819535,15.56528021177991
5,space36*time40,5.275189735994588,15.00786411601289
5,space40*time4,5.226949246914801,14.771407256440488
5,space40*time8,5.012265786439359,14.393186389900253
5,space40*time12,5.080565329689079,14.524256953581896
5,space40*time16,5.178331771676879,14.687455074454297
5,space40*time20,5.255621617162588,14.707571605239973
5,space40*time24,5.3193793697037,15.399728752154527
5,space40*time28,5.182507648170709,15.12539205619757
5,space40*time32,5.187688265390125,14.969506378974515
5,space40*time36,5.32743788838172,15.202606992372582
5,space40*time40,5.765429745126765,17.242854330942432
