pred_interval,space_time,MAPE,MAE
5,space4*time4,8.513331402418856,20.452300157375678
5,space4*time8,7.491744692454081,19.66575617990094
5,space4*time12,7.675152646527743,19.323250087087974
5,space4*time16,7.4918052223073,19.79099082261092
5,space4*time20,8.26250427670203,20.113316101266268
5,space4*time24,7.538721121186547,20.04497470444055
5,space4*time28,7.612246125722103,20.02995903600606
5,space4*time32,7.4778556224645705,19.907773300125147
5,space4*time36,7.541236975268825,19.936433577008355
5,space4*time40,7.367086458020192,19.350076878567982
5,space8*time4,7.537515691083349,17.62048828901645
5,space8*time8,6.913855258005108,17.79286278364901
5,space8*time12,7.213112617617205,18.148082278452435
5,space8*time16,6.919919382818735,17.4636187704828
5,space8*time20,7.568625116905553,18.124393191350446
5,space8*time24,6.908506661010303,18.08227315852396
5,space8*time28,7.325039032266009,18.474170511003308
5,space8*time32,6.902241614340306,17.80940186130232
5,space8*time36,7.161948978936665,18.701241716912357
5,space8*time40,6.891001621238326,17.634899727689444
5,space12*time4,7.241631509586723,16.795694712107768
5,space12*time8,6.730479370619722,17.390443548328147
5,space12*time12,6.839675075460173,17.151088416415725
5,space12*time16,6.57935141917115,17.08230584192019
5,space12*time20,7.313548758817998,17.48003081200828
5,space12*time24,6.5743870998172165,16.98516569434882
5,space12*time28,6.930772311395878,17.77110753871268
5,space12*time32,6.69746379823699,17.208845983845542
5,space12*time36,6.940378126156995,18.42538387273412
5,space12*time40,6.808910449417439,17.492887645736314
5,space16*time4,7.1265177349844375,16.890142502470646
5,space16*time8,6.294032254476034,16.401556599782612
5,space16*time12,6.460075974214502,16.324582446367664
5,space16*time16,6.262235399775337,16.218839503677394
5,space16*time20,6.915794265673909,16.658096737871634
5,space16*time24,6.542096846967007,17.003228203569957
5,space16*time28,6.749038174855623,17.659390840599006
5,space16*time32,6.632211417951684,17.29072412608088
5,space16*time36,6.835502358775834,17.66203541518259
5,space16*time40,6.824376785823113,17.19876249767158
5,space20*time4,6.468271643244578,15.33556656751804
5,space20*time8,5.958393100350203,15.874435593839177
5,space20*time12,5.924926570162298,15.410461614573919
5,space20*time16,6.007161275007683,15.6913019149442
5,space20*time20,6.387005436874129,15.23053535401982
5,space20*time24,5.952555875984027,15.623211327788356
5,space20*time28,6.247765247198603,16.551640092040138
5,space20*time32,6.476939386227678,16.695621528225146
5,space20*time36,5.95258914187202,15.829266206046816
5,space20*time40,6.025544084731502,15.615284312282851
5,space24*time4,6.0623701832251635,15.04389501103384
5,space24*time8,5.720165157318116,15.394998824525022
5,space24*time12,5.812015651264174,16.006886860680957
5,space24*time16,5.719496307007348,15.53309088513264
5,space24*time20,6.138055615057873,15.679111344677837
5,space24*time24,5.590713229968394,15.122783338423256
5,space24*time28,5.7721744950154985,15.607349112165346
5,space24*time32,5.796287042197438,15.635035209712953
5,space24*time36,5.864978452893024,15.636793014169383
5,space24*time40,5.857365410498875,15.79445282575285
5,space28*time4,5.978751409267951,14.675390816876988
5,space28*time8,5.613088945857065,15.120073418988438
5,space28*time12,5.82910131758364,15.368814401263853
5,space28*time16,5.564749393868832,15.053958891679457
5,space28*time20,6.559497202946678,16.033528809780343
5,space28*time24,5.677962547869419,15.300564333689298
5,space28*time28,5.698674274577225,15.178934984641682
5,space28*time32,5.611842414964622,15.071134685361939
5,space28*time36,6.168693451375109,16.27378268347719
5,space28*time40,6.0947091537232945,15.907825707459358
5,space32*time4,6.110099786198782,14.783320777573271
5,space32*time8,5.647498673878744,15.14824803289539
5,space32*time12,5.660404088933442,14.981101421368768
5,space32*time16,5.781179184967919,15.318360930363385
5,space32*time20,6.476788462940933,16.187408182626005
5,space32*time24,5.809968584733044,15.689528732848682
5,space32*time28,5.872779905653114,16.065747615530622
5,space32*time32,5.865504056152733,15.611418891060298
5,space32*time36,5.747159557708667,15.357254337249005
5,space32*time40,5.835515367637838,15.434423981720071
5,space36*time4,6.189170821412595,15.2088191803344
5,space36*time8,5.670148437751267,15.401825629594084
5,space36*time12,5.613800274465355,14.9984872443264
5,space36*time16,5.424872441088961,14.622060111784663
5,space36*time20,6.2463913924114625,15.56970845806338
5,space36*time24,6.086082508809847,16.367814939942576
5,space36*time28,5.843821506706073,15.577484304670522
5,space36*time32,5.985791285427614,16.370596275158015
5,space36*time36,5.822845126027895,15.612071180315024
5,space36*time40,5.942671399555727,15.732347439761066
5,space40*time4,6.189502611560022,15.66772004315953
5,space40*time8,5.682467281889773,15.087065722985182
5,space40*time12,5.797928184761763,15.308615927569129
5,space40*time16,5.612327779246491,15.270171086612471
5,space40*time20,6.367686459430149,15.865870011935236
5,space40*time24,5.986917248732752,16.095727257305484
5,space40*time28,6.180065610140062,16.79286335183562
5,space40*time32,5.800166161664422,15.52931103684913
5,space40*time36,5.967736688429679,15.775961609321508
5,space40*time40,6.220033308567674,16.745086729437105
