loop_num,pred_intervals,input_size,MAPE,MAE,run_time
94,5,space16*time16,6.240342747600868,14.760493253933019,2016.839072227478
94,10,space40*time16,7.642996034056502,18.080507404722805,3077.911192178726
94,15,space48*time20,8.287961611749171,20.076548249985166,3738.617045879364
94,20,space40*time40,8.51080151474086,20.504862492627435,2640.5022580623627
