loop_num,pred_intervals,input_size,MAPE,MAE,run_time
98,5,space24*time12,5.735958830401297,13.158265751327145,2241.2116763591766
98,10,space36*time8,7.9855228852783,18.33984829216312,2504.0374767780304
98,15,space44*time12,8.599700671173698,19.479878931291235,2810.1834383010864
98,20,space48*time16,8.898539578875347,20.36357078975212,3068.4416377544403
