loop_num,pred_intervals,input_size,MAPE,MAE,run_time
100,5,space24*time8,6.068682161776605,13.09263052569178,2281.6671047210693
100,10,space36*time16,8.394504692255914,17.564909608725518,2893.502424955368
100,15,space52*time12,9.6999756057081,19.652034766949743,3353.315264225006
100,20,space40*time16,10.420003985587016,21.751701822815306,2311.5671479701996
