pred_interval,space_time,MAPE,MAE
20,space4*time4,12.459688942161149,29.553844943018017
20,space4*time8,11.946870949497548,27.675573995635336
20,space4*time12,11.512844118834828,27.172561259238286
20,space4*time16,10.66331774609011,25.725970026758713
20,space4*time20,10.659154483862611,25.77878515456728
20,space4*time24,10.216531291568307,25.282066912388057
20,space4*time28,9.907923016698286,24.587013429930543
20,space4*time32,10.113228909184135,25.393972907155018
20,space4*time36,9.791279493206584,24.095484700104226
20,space4*time40,9.258468834516203,23.48824508362549
20,space8*time4,12.508797993345889,28.905789008683072
20,space8*time8,11.533834163212212,27.136745174690148
20,space8*time12,11.104758307203838,25.4653348859875
20,space8*time16,10.317123707161716,24.585207490175115
20,space8*time20,10.175503336672373,24.563944104691625
20,space8*time24,10.088637747638803,24.715118293853685
20,space8*time28,9.746301210337672,23.780944147067093
20,space8*time32,9.980872623063735,24.90345684296368
20,space8*time36,10.002582137734189,24.097816634099477
20,space8*time40,9.459338259561049,23.274621077639686
20,space12*time4,10.631643853216113,24.674965094377896
20,space12*time8,10.30148606558837,24.175400208127325
20,space12*time12,9.80710778713512,22.745070999721484
20,space12*time16,9.488756143085821,22.962775252413387
20,space12*time20,9.565599520691576,22.9167558546012
20,space12*time24,9.422354618136545,22.792284112468327
20,space12*time28,9.418495739560791,23.070139777142067
20,space12*time32,9.241941686869383,22.38668581877344
20,space12*time36,9.145825407793312,22.338455632825244
20,space12*time40,8.734846562907176,21.651328200446997
20,space16*time4,9.474767476498723,22.074484652673412
20,space16*time8,9.445263818339267,22.228249614700726
20,space16*time12,9.469239258923311,22.064236755211102
20,space16*time16,8.957029553419964,21.538552048465682
20,space16*time20,9.07531340035772,21.888297135864935
20,space16*time24,8.989010374037196,21.627622490020677
20,space16*time28,8.735970017863535,21.218872654241423
20,space16*time32,8.899954854476645,21.41452403317402
20,space16*time36,8.852749961008369,21.60325109869233
20,space16*time40,8.603737662584617,21.67628654402153
20,space20*time4,9.550971971728844,22.27138440480489
20,space20*time8,9.841287330725693,23.0356274742179
20,space20*time12,9.211736471085866,21.670250087530047
20,space20*time16,9.084906267626828,21.62026963363981
20,space20*time20,8.970415394571251,21.1183393756751
20,space20*time24,9.112782206180857,21.655291477267404
20,space20*time28,8.672080270604216,20.944561566834686
20,space20*time32,9.1552982956761,21.36599254036064
20,space20*time36,8.808577988621998,21.03422515885164
20,space20*time40,8.495592579697117,20.48701601689405
20,space24*time4,9.320692909263565,21.69060482322099
20,space24*time8,9.915849876175315,22.798115651169805
20,space24*time12,9.094534441409102,21.03647063091317
20,space24*time16,8.87846865409643,21.340302491638166
20,space24*time20,9.030403162213474,21.295175678686427
20,space24*time24,8.802867930570095,21.118849527921608
20,space24*time28,8.513960020903168,20.606434987652964
20,space24*time32,8.863320525706564,21.324602327306756
20,space24*time36,8.71594684788532,21.193659111432687
20,space24*time40,8.471882708109144,20.35779294787389
20,space28*time4,9.35297378265929,22.508530547090633
20,space28*time8,9.494317967579656,22.139178135252955
20,space28*time12,9.051054821391531,21.0340322811065
20,space28*time16,9.172092845563514,21.847787899352276
20,space28*time20,8.7946308645832,21.525086976755226
20,space28*time24,8.733066243233441,21.255320006994893
20,space28*time28,8.467283794225782,20.27457646737392
20,space28*time32,9.082265884774705,22.92858666464034
20,space28*time36,8.937362097492098,21.36212871870836
20,space28*time40,8.392948034894813,20.62561334277501
20,space32*time4,9.060527818074483,21.035310352348283
20,space32*time8,9.15090795033133,21.549496748662346
20,space32*time12,9.185320370207295,21.84986176785057
20,space32*time16,8.902307690565266,21.076978121041037
20,space32*time20,8.923640504367773,22.28998436612
20,space32*time24,8.96678456642645,21.724948837316866
20,space32*time28,8.677452851771594,21.62535312200772
20,space32*time32,8.888363213759378,20.829052101872104
20,space32*time36,8.884951499357546,21.597771288931565
20,space32*time40,8.427668093633551,21.34773635578127
20,space36*time4,9.076902034896577,21.29446239585648
20,space36*time8,9.258010827698868,21.850214598599432
20,space36*time12,9.010894171415938,21.13816639618505
20,space36*time16,8.809266159267958,20.76028413346759
20,space36*time20,8.750776097700916,20.535025390565558
20,space36*time24,8.69780517139023,21.067481811669804
20,space36*time28,8.603862828507774,20.858052203680263
20,space36*time32,8.75599706394628,20.953097982469547
20,space36*time36,8.99921668030069,21.245077256501133
20,space36*time40,8.176718228291794,19.976906049369585
20,space40*time4,9.01040181999435,20.721793481975258
20,space40*time8,9.103826033280045,21.725361568408655
20,space40*time12,9.150811868488182,21.198028521026373
20,space40*time16,8.751785609405628,20.752359656041563
20,space40*time20,8.506534292628603,20.28036650833985
20,space40*time24,8.998286190078698,21.363520368397666
20,space40*time28,8.582984185111576,20.637747930729766
20,space40*time32,8.870576831346225,21.07284211740568
20,space40*time36,8.696766374063248,21.40029667277183
20,space40*time40,8.116388800478253,19.742368646616555
