pred_interval,space_time,MAPE,MAE
5,space4*time4,8.721946244039936,17.7416056535915
5,space4*time8,8.721987843085191,17.976069935781513
5,space4*time12,8.972032550710088,18.5215980898802
5,space4*time16,8.481218890560966,17.426039361468042
5,space4*time20,8.669870814128233,17.573716517440708
5,space4*time24,8.526490432181232,18.308891081409776
5,space4*time28,8.473616476539227,17.624544925826918
5,space4*time32,8.452539081230336,17.666872253875503
5,space4*time36,8.551075989140246,17.856778881116476
5,space4*time40,8.629535152001528,17.640713445352713
5,space8*time4,7.659604237607853,15.155349480177827
5,space8*time8,7.579288084064415,15.296611066349966
5,space8*time12,8.177793874537812,16.05541018634258
5,space8*time16,7.6019708474572365,15.151297921831555
5,space8*time20,7.791827187268077,15.418574112848425
5,space8*time24,7.699464986650206,16.103309686235388
5,space8*time28,8.051750314607323,16.23029142146488
5,space8*time32,7.494559544244449,15.342474666063575
5,space8*time36,8.185053690937227,16.38333987102726
5,space8*time40,7.820494974263967,15.684346674871344
5,space12*time4,7.468360124233954,14.931420635748767
5,space12*time8,7.497426463601118,15.358103904038845
5,space12*time12,7.680661724584122,15.084208654122069
5,space12*time16,7.272040376268939,14.899968546689664
5,space12*time20,7.489293281925557,15.004433969412515
5,space12*time24,7.617967671913495,16.238666909489986
5,space12*time28,7.567880335471613,15.498502090966387
5,space12*time32,7.646527545419947,15.992602130140678
5,space12*time36,8.029298233142068,16.902141682030415
5,space12*time40,7.746088728402564,16.002199306882897
5,space16*time4,7.024630377535335,14.12867478924597
5,space16*time8,7.189818831118281,14.80014616458002
5,space16*time12,7.32369430695654,14.79011608191185
5,space16*time16,7.050474703133356,14.166689777317128
5,space16*time20,7.260032582075824,14.83147310817674
5,space16*time24,7.143780051947211,14.778888841898892
5,space16*time28,7.246253802621965,14.7448899065562
5,space16*time32,7.588222168231833,15.728665113663567
5,space16*time36,7.469191746863335,15.433214564057403
5,space16*time40,7.585451513519883,15.373388880407205
5,space20*time4,6.965916209306545,14.027854094819395
5,space20*time8,6.971612491721879,14.583088834842522
5,space20*time12,7.028567341424348,14.170928186769077
5,space20*time16,6.785024964645139,13.785165961592979
5,space20*time20,6.741326719620716,14.035813571951651
5,space20*time24,7.118220910179815,14.732615724741983
5,space20*time28,7.1466403156161595,14.5617034784038
5,space20*time32,7.1036005846564025,14.66727065582504
5,space20*time36,7.209010504932552,14.883374424701547
5,space20*time40,6.953307030188798,14.188562638116533
5,space24*time4,6.402119734187326,13.34485629875503
5,space24*time8,6.657782012688186,14.170436823724987
5,space24*time12,6.577190670363023,13.58207889430071
5,space24*time16,6.664615613961377,13.68413878658562
5,space24*time20,6.741229260793016,13.820144296942766
5,space24*time24,6.644691949839786,13.907705238397172
5,space24*time28,6.842287637632814,14.162226528286649
5,space24*time32,6.605273311391942,13.865784986230029
5,space24*time36,6.58067316056442,13.896300746068743
5,space24*time40,6.76991630494684,14.145796762369718
5,space28*time4,6.539991447311675,13.64880437108571
5,space28*time8,6.597730566355996,13.735759590057556
5,space28*time12,6.627263244807131,13.687617592127532
5,space28*time16,6.5093985118146,13.496917969170553
5,space28*time20,6.681996368383054,14.07812646237683
5,space28*time24,6.726181108031056,14.229825964362787
5,space28*time28,6.654819827571475,13.698321111482397
5,space28*time32,6.611714319632329,13.941562702344811
5,space28*time36,6.751619786077727,14.344144894966623
5,space28*time40,7.101737973212909,14.737887673502458
5,space32*time4,6.337984151897317,13.208096122741699
5,space32*time8,6.721799342789335,14.186601055168106
5,space32*time12,6.720938316109867,13.59912275632508
5,space32*time16,6.61448033345967,13.846138830167794
5,space32*time20,6.548615502782449,13.797602118794204
5,space32*time24,6.915098147998325,14.458810417486323
5,space32*time28,6.882316173123513,14.303320672014634
5,space32*time32,6.591493412258028,13.804709405627387
5,space32*time36,6.889625564476796,14.523937063440279
5,space32*time40,6.753811197026227,14.258701698149856
5,space36*time4,6.388092131814557,13.302941583873269
5,space36*time8,6.7070019847618605,14.06485180997563
5,space36*time12,6.635702251138428,13.744041489426623
5,space36*time16,6.676481833495088,13.741726886161864
5,space36*time20,6.66109112232861,13.87333783454655
5,space36*time24,6.966675585694165,14.616166130816051
5,space36*time28,7.253978075169259,15.265172940078113
5,space36*time32,6.803138195306643,14.393986399706336
5,space36*time36,6.696235726819327,13.917215954277712
5,space36*time40,6.654890452138018,14.03812597036147
5,space40*time4,6.278828905870815,12.995786969533224
5,space40*time8,6.667888014901898,13.867754531906037
5,space40*time12,6.773597885941845,14.031883515937487
5,space40*time16,6.5546706635627725,13.970860383552017
5,space40*time20,6.420634382029011,13.237177867106345
5,space40*time24,7.001726594188517,14.463096211568343
5,space40*time28,7.09972424129788,14.729693190942852
5,space40*time32,6.963583125238833,14.786411140133058
5,space40*time36,7.0301445513051934,14.704147451568952
5,space40*time40,6.749971250710886,13.997398533264581
