pred_interval,space_time,MAPE,MAE
5,space4*time4,8.75710779121536,21.94318719281408
5,space4*time8,8.036757563973616,21.80727422108907
5,space4*time12,8.05888220063581,21.39749010011228
5,space4*time16,7.865133106387112,21.03303716052714
5,space4*time20,8.623616160266158,22.221684855688892
5,space4*time24,7.930659021976754,21.901521874846313
5,space4*time28,8.005017896922086,21.759132549917098
5,space4*time32,7.9634492978520655,22.002795024683092
5,space4*time36,7.936860231560866,22.22867894987897
5,space4*time40,7.891242525436626,21.13103235830175
5,space8*time4,8.016872378594861,19.951959379276115
5,space8*time8,7.121547364332005,19.300362994713698
5,space8*time12,7.361582131684273,19.114615805101238
5,space8*time16,7.112438808164602,19.483197191077267
5,space8*time20,7.92608491939308,19.488599766361737
5,space8*time24,7.134188064282461,19.11986796061198
5,space8*time28,7.805165855718745,21.96489851423305
5,space8*time32,7.163502775818512,19.50597161860659
5,space8*time36,7.225143152006958,19.678512385024522
5,space8*time40,7.250236351998619,19.234576258185815
5,space12*time4,7.756498817055525,18.972044196671355
5,space12*time8,6.855850653734036,18.738365621052818
5,space12*time12,6.964735132236258,18.751723653651098
5,space12*time16,6.881636079019097,18.92128083747329
5,space12*time20,7.551879599739557,18.887032859511887
5,space12*time24,7.0753880278955545,19.10478807810685
5,space12*time28,7.155961349427843,19.160766167034634
5,space12*time32,7.023997924281382,19.005592284710154
5,space12*time36,6.906623453456053,18.80656996557079
5,space12*time40,7.101627409654875,18.544437754665665
5,space16*time4,7.483568497046739,18.170569140040232
5,space16*time8,6.514430858132368,17.800694898502556
5,space16*time12,6.849843927899247,18.145021960706046
5,space16*time16,6.642109211224007,17.974469001454604
5,space16*time20,7.352471599973245,18.095268054032775
5,space16*time24,6.753182747381197,18.5517497897434
5,space16*time28,6.875596041873776,18.65096916912271
5,space16*time32,6.653398525375297,18.456174598247753
5,space16*time36,6.940594492090199,18.989570562183033
5,space16*time40,6.862927736121543,17.90036713336632
5,space20*time4,6.4516509507230655,16.426401284497654
5,space20*time8,5.868728698227934,16.750733718186794
5,space20*time12,5.733649331961395,15.946387153001702
5,space20*time16,6.073536474166193,16.824447859826382
5,space20*time20,6.516984493174451,16.327520514520515
5,space20*time24,6.121050653983649,17.369446473155946
5,space20*time28,6.253265910297275,17.291532210022996
5,space20*time32,6.122975362437418,16.8833970008404
5,space20*time36,6.194719369209807,17.081662255843813
5,space20*time40,6.187220243230225,17.2097065053185
5,space24*time4,6.295153315766843,16.305387622581986
5,space24*time8,5.903025140019948,16.497057210042804
5,space24*time12,5.765515762305109,15.901245125756002
5,space24*time16,5.82161586908897,16.275004693174733
5,space24*time20,6.493438958192893,16.82659409179779
5,space24*time24,6.128619992189842,17.60614723095791
5,space24*time28,5.908226326501055,16.590488507021533
5,space24*time32,5.730684623975625,15.99594540288602
5,space24*time36,5.9539671789477095,16.388035196419885
5,space24*time40,6.36367966768944,17.2022029623197
5,space28*time4,6.249530829355388,16.087397832356526
5,space28*time8,5.679169151169098,15.975137389634185
5,space28*time12,5.864842045410695,16.13327084176017
5,space28*time16,5.901681996306093,16.23501592399547
5,space28*time20,6.4379968664622576,16.75078070002971
5,space28*time24,6.008619109503657,16.987581637265873
5,space28*time28,5.9929752063979915,17.07501244487808
5,space28*time32,6.080974582002974,16.976404749399897
5,space28*time36,6.267533251820171,17.69047225072274
5,space28*time40,6.036902770028972,16.34295629975748
5,space32*time4,6.209681815872649,16.392175190177507
5,space32*time8,5.9351596226949175,16.776927279854963
5,space32*time12,5.9435470050664385,16.34340046222569
5,space32*time16,5.8438300987858485,16.125399280408672
5,space32*time20,6.686291690640083,17.490849902753457
5,space32*time24,5.717573403740387,16.340152475187818
5,space32*time28,6.025195796426823,16.932246471194627
5,space32*time32,5.9885169127176905,16.937758425436634
5,space32*time36,6.297087436245814,17.320107929708005
5,space32*time40,6.435561758814508,17.33499931595256
5,space36*time4,6.253150659549736,16.083483354488532
5,space36*time8,5.9230723032694375,16.585665004981493
5,space36*time12,5.953729259785724,16.470720665866867
5,space36*time16,6.028283801173078,16.860102623218975
5,space36*time20,6.41954982227146,16.514989575690983
5,space36*time24,6.009505251328722,17.064284884958244
5,space36*time28,6.2532278079209,17.32565100416005
5,space36*time32,6.237663753744008,18.02610964138826
5,space36*time36,6.436860699244581,17.816503955564173
5,space36*time40,5.8640222744007495,16.259865941351826
5,space40*time4,6.406412831038058,16.997988318254848
5,space40*time8,5.997854793000364,16.90554667147334
5,space40*time12,5.871107443466483,16.324262950905215
5,space40*time16,6.001458381735114,16.923372009259058
5,space40*time20,6.7452499680008975,17.441302396953194
5,space40*time24,6.223458630861424,17.741410564175613
5,space40*time28,6.386174436381681,18.06552430022535
5,space40*time32,6.006821701587408,16.897627405855786
5,space40*time36,6.227890506645985,17.61526814548284
5,space40*time40,6.055103698150195,16.14767546700959
